ts,iso,metric_bytes,metric_http,metric_fs,du_http,du_fs,du_total,df_used,budget,occ_ratio,evictions,evicted_bytes,writes_skipped,fetch_errors,dropped,pinned,rebuilding
1789070360,2026-09-10T19:59:20Z,8192074880,4.1236e+09,4.06847488e+09,4475550000,4420796416,8896346416,97554436096,8e+10,0.102400936,217088,21496879425,24,0,0,1,0
1789070370,2026-09-10T19:59:30Z,8327678048,4.1879e+09,4.139778048e+09,4390750000,4357881856,8748631856,97670213632,8e+10,0.1040959756,245760,24322965569,27,0,0,1,0
1789070381,2026-09-10T19:59:41Z,8248757792,4.1677e+09,4.081057792e+09,4460400000,4395630592,8856030592,97799438336,8e+10,0.1031094724,270336,26786768161,31,0,0,1,0
1789070392,2026-09-10T19:59:52Z,8285829312,4.1838e+09,4.102029312e+09,4404750000,4324327424,8729077424,97654460416,8e+10,0.1035728664,299008,29616998609,35,0,0,1,0
1789070403,2026-09-10T20:00:03Z,8358522352,4.21455e+09,4.143972352e+09,4312050000,4253024256,8565074256,97510780928,8e+10,0.1044815294,327679,32438890449,35,0,0,0,0
1789070414,2026-09-10T20:00:14Z,8450736912,4.24385e+09,4.206886912e+09,4451000000,4424990720,8875990720,97634971648,8e+10,0.1056342114,352255,34832239873,41,0,0,1,0
1789070425,2026-09-10T20:00:25Z,8509481216,4.2984e+09,4.211081216e+09,4462000000,4383047680,8845047680,97800077312,8e+10,0.1063685152,380926,37716296273,44,0,0,0,0
1789070435,2026-09-10T20:00:35Z,8378188176,4.20905e+09,4.169138176e+09,4434650000,4412407808,8847057808,97784483840,8e+10,0.1047273522,409597,40500889377,46,0,0,0,0
1789070446,2026-09-10T20:00:46Z,8428693872,4.26375e+09,4.164943872e+09,4351650000,4273995776,8625645776,97587478528,8e+10,0.1053586734,438268,43393234385,49,0,0,0,0
1789070457,2026-09-10T20:00:57Z,8512669824,4.2932e+09,4.219469824e+09,4495000000,4433379328,8928379328,97487556608,8e+10,0.1064083728,462843,45794822417,51,0,0,0,0
1789070468,2026-09-10T20:01:08Z,8172303360,4.1248e+09,4.04750336e+09,4423200000,4366270464,8789470464,97722540032,8e+10,0.102153792,491514,48633291473,52,0,0,0,0
1789070479,2026-09-10T20:01:19Z,8227840704,4.1342e+09,4.093640704e+09,4336300000,4315938816,8652238816,97619271680,8e+10,0.1028480088,520186,51430367489,55,0,0,0,0
1789070489,2026-09-10T20:01:29Z,8297756528,4.17895e+09,4.118806528e+09,4492600000,4443865088,8936465088,97385238528,8e+10,0.1037219566,544760,53877492865,58,0,0,0,0
1789070500,2026-09-10T20:01:40Z,8403609696,4.2135e+09,4.190109696e+09,4417032768,4412407808,8829440576,97772326912,8e+10,0.1050451212,573431,56670374577,62,0,0,0,0
1789070511,2026-09-10T20:01:51Z,8445726784,4.2682e+09,4.177526784e+09,4353700000,4269801472,8623501472,97567830016,8e+10,0.1055715848,602102,59571008193,64,0,0,0,0
1789070522,2026-09-10T20:02:02Z,8575034384,4.29265e+09,4.282384384e+09,4481300000,4479516672,8960816672,97414733824,8e+10,0.1071879298,626677,61918720273,68,0,0,0,0
1789070533,2026-09-10T20:02:13Z,8693371728,4.36485e+09,4.328521728e+09,4315200000,4257218560,8572418560,97509470208,8e+10,0.1086671466,651253,64374234257,71,0,0,1,0
1789070544,2026-09-10T20:02:24Z,8446259696,4.25615e+09,4.190109696e+09,4424250000,4368367616,8792617616,97707614208,8e+10,0.1055782462,675828,66829698241,72,0,0,0,0
1789070555,2026-09-10T20:02:35Z,8199547664,4.14785e+09,4.051697664e+09,4424700000,4341104640,8765804640,97687666688,8e+10,0.1024943458,700403,69289306529,76,0,0,0,0
1789070566,2026-09-10T20:02:46Z,8505029952,4.2562e+09,4.248829952e+09,4394700000,4404019200,8798719200,97727512576,8e+10,0.1063128744,724978,71628730001,79,0,0,1,0
1789070576,2026-09-10T20:02:56Z,8501919824,4.28245e+09,4.219469824e+09,4377850000,4336910336,8714760336,97678516224,8e+10,0.1062739978,749554,74113254113,84,0,0,0,0
1789070587,2026-09-10T20:03:07Z,8309139440,4.17775e+09,4.13138944e+09,4393636360,4362076160,8755712520,97669738496,8e+10,0.103864243,774128,76523080753,88,0,0,0,0
1789070598,2026-09-10T20:03:18Z,8458436912,4.25155e+09,4.206886912e+09,4320950000,4290772992,8611722992,97555365888,8e+10,0.1057304614,798704,78953728913,90,0,0,0,0
1789070609,2026-09-10T20:03:29Z,8555901472,4.2861e+09,4.269801472e+09,4466650000,4458545152,8925195152,97378074624,8e+10,0.1069487684,819183,80947446049,92,0,0,1,0
1789070620,2026-09-10T20:03:40Z,8237417920,4.127e+09,4.11041792e+09,4446150000,4433379328,8879529328,97664397312,8e+10,0.102967724,843759,83378094209,93,0,0,1,0
1789070631,2026-09-10T20:03:51Z,8403821088,4.2221e+09,4.181721088e+09,4448300000,4412407808,8860707808,97793769472,8e+10,0.1050477636,868334,85829413889,95,0,0,0,0
1789070642,2026-09-10T20:04:02Z,8486492608,4.2838e+09,4.202692608e+09,4443982768,4374659072,8818641840,97754738688,8e+10,0.1060811576,892908,88293116481,98,0,0,0,0
1789070653,2026-09-10T20:04:13Z,8234670526,4.12844691e+09,4.106223616e+09,4374846910,4362076160,8736923070,97663877120,8e+10,0.102933381575,917483,90665694385,99,0,0,0,0
1789070664,2026-09-10T20:04:24Z,8170019404,4.13929326e+09,4.030726144e+09,4489990941,4391436288,8881427229,97810153472,8e+10,0.10212524255,937963,92775502033,104,0,0,0,0
1789070675,2026-09-10T20:04:35Z,8390000322,4.20408493e+09,4.185915392e+09,4450484930,4450156544,8900641474,97366859776,8e+10,0.104875004025,962538,95110781201,108,0,0,1,0
1789070686,2026-09-10T20:04:46Z,8556430892,4.28662942e+09,4.269801472e+09,4441126843,4424990720,8866117563,97795137536,8e+10,0.10695538615,987113,97541379361,109,0,0,1,0
1789070696,2026-09-10T20:04:56Z,8563707839,4.310683583e+09,4.253024256e+09,4410033583,4357881856,8767915439,97692962816,8e+10,0.1070463479875,1011689,100009319517,109,0,0,0,0
1789070707,2026-09-10T20:05:07Z,8235214091,4.166739211e+09,4.06847488e+09,4368839211,4290772992,8659612203,97615187968,8e+10,0.1029401761375,1036265,102477260785,112,0,0,0,0
1789070718,2026-09-10T20:05:18Z,8530752917,4.302894485e+09,4.227858432e+09,4412244485,4357881856,8770126341,97714454528,8e+10,0.1066344114625,1060841,104878893543,117,0,0,0,0
1789070729,2026-09-10T20:05:29Z,8683150208,4.3756e+09,4.307550208e+09,4507000000,4450156544,8957156544,97424740352,8e+10,0.1085393776,1085417,107305391884,119,0,0,0,0
1789070740,2026-09-10T20:05:40Z,8541141344,4.3007e+09,4.240441344e+09,4455000000,4412407808,8867407808,97809133568,8e+10,0.1067642668,1114088,110127283724,120,0,0,1,0
1789070751,2026-09-10T20:05:51Z,8648877424,4.32455e+09,4.324327424e+09,4401200000,4404019200,8805219200,97745154048,8e+10,0.1081109678,1142759,112903588220,121,0,0,1,0
1789070762,2026-09-10T20:06:02Z,8245357792,4.1643e+09,4.081057792e+09,4476400000,4315938816,8792338816,97559052288,8e+10,0.1030669724,1167335,115412978156,123,0,0,1,0
1789070773,2026-09-10T20:06:13Z,8275917920,4.1655e+09,4.11041792e+09,4401950000,4366270464,8768220464,97706475520,8e+10,0.103448974,1196006,118218292780,126,0,0,0,0
1789070783,2026-09-10T20:06:23Z,8480098304,4.2816e+09,4.198498304e+09,4403600000,4332716032,8736316032,97664630784,8e+10,0.1060012288,1220580,120669562460,129,0,0,0,0
1789070794,2026-09-10T20:06:34Z,8347382480,4.17405e+09,4.17333248e+09,4460100000,4471128064,8931228064,97391460352,8e+10,0.104342281,1245155,123021418844,130,0,0,0,0
1789070805,2026-09-10T20:06:45Z,8338760960,4.1864e+09,4.15236096e+09,4334800000,4320133120,8654933120,97612750848,8e+10,0.104234512,1273826,125884753724,134,0,0,0,0
1789070816,2026-09-10T20:06:56Z,8297612224,4.183e+09,4.114612224e+09,4445250000,4387241984,8832491984,97772965888,8e+10,0.1037201528,1298402,128348556316,136,0,0,0,0
1789070827,2026-09-10T20:07:07Z,8249807792,4.16875e+09,4.081057792e+09,4527650000,4448059392,8975709392,97559023616,8e+10,0.1031225974,1322977,130791587388,138,0,0,0,0
1789070838,2026-09-10T20:07:18Z,8277483744,4.1419e+09,4.135583744e+09,4416950000,4429185024,8846135024,97778589696,8e+10,0.1034685468,1351648,133547170364,141,0,0,0,0
1789070848,2026-09-10T20:07:28Z,8243735008,4.1459e+09,4.097835008e+09,4321600000,4273995776,8595595776,97526382592,8e+10,0.1030466876,1380319,136422938156,145,0,0,0,0
1789070859,2026-09-10T20:07:39Z,8205159056,4.16185e+09,4.043309056e+09,4438250000,4332716032,8770966032,97706016768,8e+10,0.1025644882,1404894,138919845180,147,0,0,0,0
1789070870,2026-09-10T20:07:50Z,8319245136,4.19205e+09,4.127195136e+09,4355100000,4311744512,8666844512,97626390528,8e+10,0.1039905642,1433565,141696149676,148,0,0,0,0
1789070881,2026-09-10T20:08:01Z,8355222352,4.21125e+09,4.143972352e+09,4500600000,4437573632,8938173632,97395548160,8e+10,0.1044402794,1458141,144126797836,152,0,0,0,0
1789070892,2026-09-10T20:08:12Z,8415482480,4.24215e+09,4.17333248e+09,4399050000,4345298944,8744348944,97673031680,8e+10,0.105193531,1486812,146965266892,155,0,0,1,0
1789070903,2026-09-10T20:08:23Z,8475686912,4.2688e+09,4.206886912e+09,4321682768,4278190080,8599872848,97558646784,8e+10,0.1059460864,1515483,149791303036,158,0,0,0,0
1789070913,2026-09-10T20:08:33Z,8163814752,4.1247e+09,4.039114752e+09,4505900000,4424990720,8930890720,97483956224,8e+10,0.1020476844,1540057,152238428412,160,0,0,1,0
1789070924,2026-09-10T20:08:44Z,8625955904,4.3226e+09,4.303355904e+09,4417700000,4404019200,8821719200,97751846912,8e+10,0.1078244488,1568729,155010638604,163,0,0,0,0
1789070935,2026-09-10T20:08:55Z,8636867296,4.3419e+09,4.294967296e+09,4326600000,4240441344,8567041344,97491709952,8e+10,0.1079608412,1593305,157462008284,167,0,0,1,0
1789070946,2026-09-10T20:09:06Z,8285833744,4.15025e+09,4.135583744e+09,4443900000,4433379328,8877279328,97584635904,8e+10,0.1035729218,1621976,160267322908,171,0,0,1,0
1789070957,2026-09-10T20:09:17Z,8329795136,4.2026e+09,4.127195136e+09,4360400000,4294967296,8655367296,97603690496,8e+10,0.1041224392,1650647,163155523612,177,0,0,1,0
1789070968,2026-09-10T20:09:28Z,8323956528,4.20515e+09,4.118806528e+09,4469900000,4397727744,8867627744,97767776256,8e+10,0.1040494566,1675222,165598554684,181,0,0,0,0
1789070978,2026-09-10T20:09:38Z,8417059696,4.22695e+09,4.190109696e+09,4401332768,4370464768,8771797536,97706606592,8e+10,0.1052132462,1703893,168383147788,183,0,0,1,0
1789070989,2026-09-10T20:09:49Z,8650567296,4.3556e+09,4.294967296e+09,4328600000,4236247040,8564847040,97506201600,8e+10,0.1081320912,1728469,170834517468,187,0,0,1,0
1789071000,2026-09-10T20:10:00Z,8488854000,4.29455e+09,4.194304e+09,4470750000,4370464768,8841214768,97777876992,8e+10,0.106110675,1757141,173706190956,192,0,0,0,0
1789071011,2026-09-10T20:10:11Z,8602890080,4.3247e+09,4.27819008e+09,4380700000,4336910336,8717610336,97666629632,8e+10,0.107536126,1785813,176486689756,193,0,0,0,0
1789071022,2026-09-10T20:10:22Z,8146320448,4.1114e+09,4.034920448e+09,4471300000,4399824896,8871124896,97806856192,8e+10,0.1018290056,1810389,178942203740,194,0,0,1,0
1789071033,2026-09-10T20:10:33Z,8647501472,4.3777e+09,4.269801472e+09,4540100000,4433379328,8973479328,97537937408,8e+10,0.1080937684,1834965,181401862028,196,0,0,1,0
1789071043,2026-09-10T20:10:43Z,8447798304,4.2493e+09,4.198498304e+09,4413700000,4366270464,8779970464,97701433344,8e+10,0.1055974788,1863636,184178166524,200,0,0,0,0
1789071054,2026-09-10T20:10:54Z,8606651472,4.33685e+09,4.269801472e+09,4489500000,4439670784,8929170784,97397112832,8e+10,0.1075831434,1888212,186621247596,204,0,0,1,0
1789071065,2026-09-10T20:11:05Z,8327828048,4.18805e+09,4.139778048e+09,4337600000,4299161600,8636761600,97586208768,8e+10,0.1040978506,1916884,189434900828,207,0,0,1,0
1789071076,2026-09-10T20:11:16Z,8309022352,4.16505e+09,4.143972352e+09,4438850000,4424990720,8863840720,97794433024,8e+10,0.1038627794,1941460,191840683164,211,0,0,0,0
1789071087,2026-09-10T20:11:27Z,8279733744,4.14415e+09,4.135583744e+09,4302850000,4265607168,8568457168,97507164160,8e+10,0.1034966718,1966035,194254704108,213,0,0,1,0
1789071098,2026-09-10T20:11:38Z,8633444512,4.3217e+09,4.311744512e+09,4398550000,4399824896,8798374896,97730088960,8e+10,0.1079180564,1994706,197089028860,214,0,0,1,0
1789071109,2026-09-10T20:11:49Z,8523681216,4.3126e+09,4.211081216e+09,4519950000,4422893568,8942843568,97487581184,8e+10,0.1065460152,2019282,199606707404,217,0,0,1,0
1789071120,2026-09-10T20:12:00Z,8299473616,4.19325e+09,4.106223616e+09,4378332768,4294967296,8673300064,97619300352,8e+10,0.1037434202,2043857,202020728348,219,0,0,0,0
1789071131,2026-09-10T20:12:11Z,8254123616,4.1479e+09,4.106223616e+09,4483250000,4458545152,8941795152,97400373248,8e+10,0.1031765452,2064337,203997918268,220,0,0,0,0
1789071141,2026-09-10T20:12:21Z,8642244512,4.3305e+09,4.311744512e+09,4438150000,4420796416,8858946416,97778528256,8e+10,0.1080280564,2088913,206407844908,220,0,0,0,0
1789071152,2026-09-10T20:12:32Z,8407455264,4.2509e+09,4.156555264e+09,4337400000,4324327424,8661727424,97594175488,8e+10,0.1050931908,2109393,208505219644,222,0,0,1,0
1789071163,2026-09-10T20:12:43Z,8334139440,4.20275e+09,4.13138944e+09,4497249152,4441767936,8939017088,97455611904,8e+10,0.104176743,2133969,210911001980,225,0,0,1,0
1789071174,2026-09-10T20:12:54Z,8424838176,4.2557e+09,4.169138176e+09,4449550000,4385144832,8834694832,97772568576,8e+10,0.1053104772,2158545,213349938748,227,0,0,0,0
1789071185,2026-09-10T20:13:05Z,8732798944,4.3875e+09,4.345298944e+09,4317500000,4278190080,8595690080,97524154368,8e+10,0.1091599868,2179025,215331272972,231,0,0,1,0
1789071196,2026-09-10T20:13:16Z,8558379952,4.30955e+09,4.248829952e+09,4353250000,4307550208,8660800208,97609224192,8e+10,0.1069797494,2203600,217778448348,233,0,0,0,0
1789071207,2026-09-10T20:13:27Z,8559357168,4.29375e+09,4.265607168e+09,4442650000,4424990720,8867640720,97802334208,8e+10,0.1069919646,2224080,219772215484,234,0,0,0,0
1789071218,2026-09-10T20:13:38Z,8694094512,4.38235e+09,4.311744512e+09,4458250000,4240441344,8698691344,97492770816,8e+10,0.1086761814,2244559,221836385788,234,0,0,0,0
1789071229,2026-09-10T20:13:49Z,8511108432,4.28325e+09,4.227858432e+09,4451250000,4401922048,8853172048,97770135552,8e+10,0.1063888554,2269134,224250406732,237,0,0,0,0
1789071240,2026-09-10T20:14:00Z,8551851472,4.28205e+09,4.269801472e+09,4496050000,4284481536,8780531536,97481428992,8e+10,0.1068981434,2289613,226231690956,237,0,0,1,0
1789071251,2026-09-10T20:14:11Z,8640161600,4.341e+09,4.2991616e+09,4367600000,4223664128,8591264128,97459232768,8e+10,0.10800202,2310093,228283478348,238,0,0,1,0
1789071262,2026-09-10T20:14:22Z,8361228048,4.22145e+09,4.139778048e+09,4368250000,4294967296,8663217296,97604489216,8e+10,0.1045153506,2334668,230747230940,242,0,0,1,0
1789071273,2026-09-10T20:14:33Z,8352139440,4.22075e+09,4.13138944e+09,4469550000,4383047680,8852597680,97799950336,8e+10,0.104401743,2355148,232782441116,242,0,0,0,0
1789071284,2026-09-10T20:14:44Z,8366599568,4.20585e+09,4.160749568e+09,4341350000,4305453056,8646803056,97593049088,8e+10,0.1045824946,2379723,235167451932,245,0,0,0,0
1789071295,2026-09-10T20:14:55Z,8607901472,4.3381e+09,4.269801472e+09,4498950000,4435476480,8934426480,97409720320,8e+10,0.1075987684,2400203,237210950716,248,0,0,0,0
1789071306,2026-09-10T20:15:06Z,8742187552,4.3885e+09,4.353687552e+09,4471050000,4441767936,8912817936,97398284288,8e+10,0.1092773444,2424778,239608394444,252,0,0,0,0
1789071317,2026-09-10T20:15:17Z,8332660960,4.1803e+09,4.15236096e+09,4424100000,4418699264,8842799264,97773551616,8e+10,0.104158262,2449354,242026609692,253,0,0,0,0
1789071328,2026-09-10T20:15:28Z,8767514768,4.39705e+09,4.370464768e+09,4300300000,4282384384,8582684384,97527513088,8e+10,0.1095939346,2469834,244049386956,258,0,0,1,0
1789071339,2026-09-10T20:15:39Z,8192286272,4.1322e+09,4.060086272e+09,4464300000,4399824896,8864124896,97802715136,8e+10,0.1024035784,2494409,246521428156,259,0,0,1,0
1789071349,2026-09-10T20:15:49Z,8377049568,4.2163e+09,4.160749568e+09,4449200000,4404019200,8853219200,97803120640,8e+10,0.1047131196,2518984,248935449100,259,0,0,0,0
1789071360,2026-09-10T20:16:00Z,8225873616,4.11965e+09,4.106223616e+09,4482950000,4395630592,8878580592,97495089152,8e+10,0.1028234202,2543560,251324654220,261,0,0,1,0
1789071371,2026-09-10T20:16:11Z,8475119824,4.25565e+09,4.219469824e+09,4330000000,4294967296,8624967296,97568268288,8e+10,0.1059389978,2572231,254179700492,266,0,0,0,0
1789071382,2026-09-10T20:16:22Z,8241424880,4.17295e+09,4.06847488e+09,4346700000,4261412864,8608112864,97560887296,8e+10,0.103017811,2596806,256672463212,270,0,0,1,0
1789071393,2026-09-10T20:16:33Z,8213746400,4.1243e+09,4.0894464e+09,4407700000,4395630592,8803330592,97749028864,8e+10,0.10267183,2621380,259032558204,270,0,0,0,0
1789071404,2026-09-10T20:16:44Z,8529269824,4.3098e+09,4.219469824e+09,4515400000,4424990720,8940390720,97504841728,8e+10,0.1066158728,2645956,261517082316,270,0,0,0,0
1789071415,2026-09-10T20:16:55Z,8532347040,4.2961e+09,4.23624704e+09,4353200000,4311744512,8664944512,97626480640,8e+10,0.106654338,2674627,264318252636,272,0,0,0,0
1789071425,2026-09-10T20:17:05Z,8494285648,4.24965e+09,4.244635648e+09,4419900000,4424990720,8844890720,97780572160,8e+10,0.1061785706,2699202,266694974844,273,0,0,1,0
1789071436,2026-09-10T20:17:16Z,8325650832,4.20265e+09,4.123000832e+09,4504100000,4431282176,8935382176,97485709312,8e+10,0.1040706354,2723777,269196026172,276,0,0,0,0
1789071447,2026-09-10T20:17:27Z,8281140704,4.1875e+09,4.093640704e+09,4362032768,4282384384,8644417152,97597988864,8e+10,0.1035142588,2752448,272042783836,278,0,0,1,0
1789071458,2026-09-10T20:17:38Z,8260029312,4.158e+09,4.102029312e+09,4449600000,4404019200,8853619200,97811095552,8e+10,0.1032503664,2777024,274431988956,281,0,0,0,0
1789071469,2026-09-10T20:17:49Z,8599828688,4.31325e+09,4.286578688e+09,4502150000,4250927104,8753077104,97468133376,8e+10,0.1074978586,2801599,276833576988,286,0,0,1,0
1789071480,2026-09-10T20:18:00Z,8452692608,4.25e+09,4.202692608e+09,4327600000,4286578688,8614178688,97557307392,8e+10,0.1056586576,2830270,279684478956,286,0,0,1,0
1789071491,2026-09-10T20:18:11Z,8259769184,4.1871e+09,4.072669184e+09,4352650000,4311744512,8664394512,97606225920,8e+10,0.1032471148,2850749,281773515084,290,0,0,1,0
1789071501,2026-09-10T20:18:21Z,8535608432,4.30775e+09,4.227858432e+09,4416100000,4336910336,8753010336,97680908288,8e+10,0.1066951054,2879420,284574685404,291,0,0,0,0
1789071512,2026-09-10T20:18:32Z,8478819824,4.25935e+09,4.219469824e+09,4480950000,4452253696,8933203696,97404018688,8e+10,0.1059852478,2903996,286959746220,295,0,0,0,0
1789071523,2026-09-10T20:18:43Z,8383210960,4.23085e+09,4.15236096e+09,4514500000,4328521728,8843021728,97581998080,8e+10,0.104790137,2928571,289427643116,296,0,0,1,0
1789071534,2026-09-10T20:18:54Z,8257212224,4.1426e+09,4.114612224e+09,4459350000,4433379328,8892729328,97723240448,8e+10,0.1032151528,2953145,291808459628,299,0,0,0,0
