ts,iso,metric_bytes,metric_http,metric_fs,du_http,du_fs,du_total,df_used,budget,occ_ratio,evictions,evicted_bytes,writes_skipped,fetch_errors,dropped,pinned,rebuilding
1789071824,2026-09-10T20:23:44Z,46350435296,2.31811e+10,2.3169335296e+10,23430150000,23173529600,46603679600,97537593344,8e+10,0.5793804412,180223,17696441165,17,2,0,1,0
1789071837,2026-09-10T20:23:57Z,46175654912,2.30944e+10,2.3081254912e+10,23383800000,23379050496,46762850496,97639297024,8e+10,0.5771956864,208895,20526671613,21,2,0,1,0
1789071850,2026-09-10T20:24:10Z,46179111872,2.31398e+10,2.3039311872e+10,23408750000,23236444160,46645194160,97357094912,8e+10,0.5772388984,233471,23044350157,23,2,0,1,0
1789071863,2026-09-10T20:24:23Z,46000404272,2.306595e+10,2.2934454272e+10,23411300000,23345496064,46756796064,97796407296,8e+10,0.5750050534,262143,25907735037,23,2,0,1,0
1789071875,2026-09-10T20:24:35Z,46110935920,2.312615e+10,2.298478592e+10,23406450000,23311941632,46718391632,97784889344,8e+10,0.576386699,290815,28750398397,25,2,0,0,0
1789071888,2026-09-10T20:24:48Z,46158028960,2.31313e+10,2.302672896e+10,23386400000,23332913152,46719313152,97799852032,8e+10,0.576975362,319487,31547474413,30,2,0,1,0
1789071901,2026-09-10T20:25:01Z,46283137824,2.31893e+10,2.3093837824e+10,23441900000,23228055552,46669955552,97342140416,8e+10,0.5785392228,348159,34373560557,35,2,0,1,0
1789071914,2026-09-10T20:25:14Z,46056153008,2.308395e+10,2.2972203008e+10,23388582768,23320330240,46708913008,97767845888,8e+10,0.5757019126,376831,37220368221,38,2,0,1,0
1789071927,2026-09-10T20:25:27Z,45994865664,2.30688e+10,2.2926065664e+10,23320550000,23253221376,46573771376,97660510208,8e+10,0.5749358208,405503,40079608797,41,2,0,0,0
1789071940,2026-09-10T20:25:40Z,46217966304,2.31451e+10,2.3072866304e+10,23383000000,23328718848,46711718848,97682362368,8e+10,0.5777245788,434175,42847674685,42,2,0,1,0
1789071952,2026-09-10T20:25:52Z,46026608704,2.30586e+10,2.2968008704e+10,23429650000,23249027072,46678677072,97455747072,8e+10,0.5753326088,462847,45698626653,45,2,0,0,0
1789071965,2026-09-10T20:26:05Z,46258904912,2.317765e+10,2.3081254912e+10,23431250000,23163043840,46594293840,97791762432,8e+10,0.5782363114,491519,48537145709,47,2,0,0,0
1789071978,2026-09-10T20:26:18Z,46115694784,2.30638e+10,2.3051894784e+10,23325650000,23320330240,46645980240,97574637568,8e+10,0.5764461848,524287,51692360973,53,2,0,0,0
1789071990,2026-09-10T20:26:30Z,46282101822,2.320084691e+10,2.3081254912e+10,23349143260,23288872960,46638016220,97724219392,8e+10,0.578526272775,552959,54626199021,57,2,0,0,0
1789072003,2026-09-10T20:26:43Z,46220871024,2.3160587632e+10,2.3060283392e+10,23391387632,23358078976,46749466608,97782591488,8e+10,0.5777608878,581631,57443996557,59,2,0,0,0
1789072016,2026-09-10T20:26:56Z,46084156886,2.3090982358e+10,2.2993174528e+10,23342262188,23232249856,46574512044,97638621184,8e+10,0.576051961075,610303,60274227005,64,2,0,1,0
1789072029,2026-09-10T20:27:09Z,46021518459,2.3040926843e+10,2.2980591616e+10,23341826843,23364370432,46706197275,97740193792,8e+10,0.5752689807375,643071,63470885309,67,2,0,0,0
1789072041,2026-09-10T20:27:21Z,46266620363,2.3176976843e+10,2.308964352e+10,23266626843,23186112512,46452739355,97396113408,8e+10,0.5783327545375,671743,66334270189,69,2,0,1,0
1789072054,2026-09-10T20:27:34Z,46241191883,2.3130576843e+10,2.311061504e+10,23247059611,23332913152,46579972763,97603117056,8e+10,0.5780148985375,704511,69506062669,72,2,0,1,0
1789072067,2026-09-10T20:27:47Z,46025018459,2.3044426843e+10,2.2980591616e+10,23417126843,23261609984,46678736827,97593397248,8e+10,0.5753127307375,733183,72381880461,75,2,0,0,0
1789072079,2026-09-10T20:27:59Z,46080717195,2.3062376843e+10,2.3018340352e+10,23268476843,23261609984,46530086827,97532633088,8e+10,0.5760089649375,761855,75195533693,76,2,0,0,0
1789072092,2026-09-10T20:28:12Z,46282797579,2.3176376843e+10,2.3106420736e+10,23319626843,23345496064,46665122907,97723518976,8e+10,0.5785349697375,794623,78458500861,83,2,0,1,0
1789072105,2026-09-10T20:28:25Z,46446672267,2.3247976843e+10,2.3198695424e+10,23372776843,23337107456,46709884299,97657348096,8e+10,0.5805834033375,827391,81675880685,83,2,0,0,0
1789072118,2026-09-10T20:28:38Z,46285387451,2.3208326843e+10,2.3077060608e+10,23404326843,23324524544,46728851387,97378914304,8e+10,0.5785673431375,856063,84584852909,90,2,0,0,0
1789072130,2026-09-10T20:28:50Z,46264687451,2.3187626843e+10,2.3077060608e+10,23295626843,23261609984,46557236827,97575378944,8e+10,0.5783085931375,888831,87806377037,90,2,0,0,0
1789072143,2026-09-10T20:29:03Z,46236120363,2.3146476843e+10,2.308964352e+10,23440176843,23379050496,46819227339,97740079104,8e+10,0.5779515045375,917503,90586875837,91,2,0,1,0
1789072156,2026-09-10T20:29:16Z,46474193787,2.3254526843e+10,2.3219666944e+10,23391826843,23215472640,46607299483,97797492736,8e+10,0.5809274223375,946175,93396384765,96,2,0,0,0
1789072168,2026-09-10T20:29:28Z,46230426059,2.3144976843e+10,2.3085449216e+10,23469226843,23186112512,46655339355,97375440896,8e+10,0.5778803257375,974847,96255625341,102,2,0,1,0
1789072181,2026-09-10T20:29:41Z,45992008331,2.3040776843e+10,2.2951231488e+10,23299659611,23261609984,46561269595,97525915648,8e+10,0.5749001041375,1007615,99522736813,104,2,0,0,0
1789072194,2026-09-10T20:29:54Z,46290945246,2.3176135902e+10,2.3114809344e+10,23306285902,23314038784,46620324686,97599852544,8e+10,0.578636815575,1036287,102323948074,109,2,0,1,0
1789072207,2026-09-10T20:30:07Z,46082376569,2.3059841913e+10,2.3022534656e+10,23409741065,23374856192,46784597257,97702342656,8e+10,0.5760297071125,1064959,105137595295,113,2,0,0,0
1789072219,2026-09-10T20:30:19Z,46361280864,2.32255e+10,2.3135780864e+10,23376550000,23158849536,46535399536,97794207744,8e+10,0.5795160108,1093631,108017549304,117,2,0,0,0
1789072232,2026-09-10T20:30:32Z,46181716304,2.310885e+10,2.3072866304e+10,23225900000,23215472640,46441372640,97460813824,8e+10,0.5772714538,1122303,110802192408,120,2,0,1,0
1789072245,2026-09-10T20:30:45Z,46058818832,2.306145e+10,2.2997368832e+10,23363050000,23305650176,46668700176,97591181312,8e+10,0.5757352354,1155071,114069303880,122,2,0,1,0
1789072257,2026-09-10T20:30:57Z,46330575168,2.31906e+10,2.3139975168e+10,23340800000,23362273280,46703073280,97665622016,8e+10,0.5791321896,1183743,116882957112,123,2,0,0,0
1789072270,2026-09-10T20:31:10Z,46126673264,2.309575e+10,2.3030923264e+10,23424600000,23374856192,46799456192,97718210560,8e+10,0.5765834158,1212415,119733909080,125,2,0,1,0
1789072283,2026-09-10T20:31:23Z,46366940992,2.32018e+10,2.3165140992e+10,23400000000,23194501120,46594501120,97728233472,8e+10,0.5795867624,1241087,122539273704,129,2,0,1,0
1789072296,2026-09-10T20:31:36Z,46206910608,2.312985e+10,2.3077060608e+10,23235000000,23202889728,46437889728,97543335936,8e+10,0.5775863826,1269759,125386081368,133,2,0,1,0
1789072308,2026-09-10T20:31:48Z,46377202384,2.322045e+10,2.3156752384e+10,23345550000,23290970112,46636520112,97576198144,8e+10,0.5797150298,1302527,128632471320,136,2,0,0,0
1789072322,2026-09-10T20:32:02Z,46321737824,2.32279e+10,2.3093837824e+10,23389250000,23337107456,46726357456,97372987392,8e+10,0.5790217228,1327103,131133572648,138,2,0,1,0
1789072335,2026-09-10T20:32:15Z,46809483408,2.341785e+10,2.3391633408e+10,23245300000,23244832768,46490132768,97468588032,8e+10,0.5851185426,1351679,133452324600,143,2,0,1,0
1789072348,2026-09-10T20:32:28Z,46404963776,2.32566e+10,2.3148363776e+10,23448350000,23349690368,46798040368,97808433152,8e+10,0.5800620472,1380351,136365441128,145,2,0,1,0
1789072361,2026-09-10T20:32:41Z,46318215040,2.32076e+10,2.311061504e+10,23296000000,23293067264,46589067264,97556000768,8e+10,0.578977688,1409023,139191527272,151,2,0,1,0
1789072374,2026-09-10T20:32:54Z,46324915040,2.32143e+10,2.311061504e+10,23424050000,23265804288,46689854288,97448550400,8e+10,0.579061438,1433599,141626319736,154,2,0,1,0
1789072387,2026-09-10T20:33:07Z,46128717568,2.30936e+10,2.3035117568e+10,23355100000,23307747328,46662847328,97589415936,8e+10,0.5766089696,1462271,144415107144,157,2,0,1,0
1789072400,2026-09-10T20:33:20Z,46350065040,2.323945e+10,2.311061504e+10,23396200000,23311941632,46708141632,97699360768,8e+10,0.579375813,1486847,146912064168,159,2,0,0,0
1789072413,2026-09-10T20:33:33Z,46484305552,2.325625e+10,2.3228055552e+10,23235950000,23261609984,46497559984,97471930368,8e+10,0.5810538194,1511423,149239104728,165,2,0,1,0
1789072426,2026-09-10T20:33:46Z,46156640352,2.31383e+10,2.3018340352e+10,23439900000,23328718848,46768618848,97785159680,8e+10,0.5769580044,1540095,152160509864,169,2,0,0,0
1789072439,2026-09-10T20:33:59Z,46048535920,2.306375e+10,2.298478592e+10,23254450000,23274192896,46528642896,97522851840,8e+10,0.575606699,1568767,154957585880,171,2,0,0,0
1789072451,2026-09-10T20:34:11Z,46377323904,2.31996e+10,2.3177723904e+10,23422400000,23211278336,46633678336,97390317568,8e+10,0.5797165488,1593343,157326069480,177,2,0,1,0
1789072464,2026-09-10T20:34:24Z,46392219472,2.324805e+10,2.3144169472e+10,23451900000,23353884672,46805784672,97369440256,8e+10,0.5799027434,1622015,160243330312,182,2,0,0,0
1789072477,2026-09-10T20:34:37Z,46072580224,2.30836e+10,2.2988980224e+10,23398400000,23278387200,46676787200,97783218176,8e+10,0.5759072528,1650687,163065272152,187,2,0,1,0
1789072490,2026-09-10T20:34:50Z,46377429600,2.32039e+10,2.31735296e+10,23370000000,23158849536,46528849536,97780695040,8e+10,0.57971787,1679359,165833338040,190,2,0,0,0
1789072502,2026-09-10T20:35:02Z,46388069472,2.32439e+10,2.3144169472e+10,23382500000,23358078976,46740578976,97742336000,8e+10,0.5798508684,1708031,168734021656,192,2,0,0,0
1789072515,2026-09-10T20:35:15Z,46235787824,2.314195e+10,2.3093837824e+10,23338350000,23362273280,46700623280,97663680512,8e+10,0.5779473478,1736703,171518664760,195,2,0,0,0
1789072528,2026-09-10T20:35:28Z,46010120096,2.30505e+10,2.2959620096e+10,23319750000,23219666944,46539416944,97599660032,8e+10,0.5751265012,1761279,173990755960,198,2,0,1,0
1789072541,2026-09-10T20:35:41Z,46389375168,2.32494e+10,2.3139975168e+10,23243700000,23190306816,46434006816,97468297216,8e+10,0.5798671896,1789951,176841707928,200,2,0,0,0
1789072554,2026-09-10T20:35:54Z,46197856176,2.315435e+10,2.3043506176e+10,23266600000,23257415680,46524015680,97578475520,8e+10,0.5774732022,1818623,179676082680,201,2,0,1,0
1789072567,2026-09-10T20:36:07Z,46054751744,2.30448e+10,2.3009951744e+10,23388200000,23362273280,46750473280,97698816000,8e+10,0.5756843968,1851391,182835442248,204,2,0,0,0
1789072579,2026-09-10T20:36:19Z,46306470736,2.320005e+10,2.3106420736e+10,23324550000,23297261568,46621811568,97658335232,8e+10,0.5788308842,1880063,185727837256,208,2,0,1,0
1789072592,2026-09-10T20:36:32Z,46381369472,2.32372e+10,2.3144169472e+10,23299200000,23293067264,46592267264,97612251136,8e+10,0.5797671184,1908735,188562212008,210,2,0,0,0
1789072605,2026-09-10T20:36:45Z,46216604912,2.313535e+10,2.3081254912e+10,23359132768,23345496064,46704628832,97727021056,8e+10,0.5777075614,1937407,191355143720,211,2,0,0,0
1789072617,2026-09-10T20:36:57Z,46051790352,2.303345e+10,2.3018340352e+10,23415150000,23211278336,46626428336,97399554048,8e+10,0.5756473794,1966079,194152219736,214,2,0,0,0
1789072630,2026-09-10T20:37:10Z,46259922000,2.319125e+10,2.3068672e+10,23282600000,23295164416,46577764416,97519693824,8e+10,0.578249025,1994751,197090202088,216,2,0,1,0
1789072643,2026-09-10T20:37:23Z,46066240352,2.30479e+10,2.3018340352e+10,23282050000,23299358720,46581408720,97583763456,8e+10,0.5758280044,2027519,200237128744,217,2,0,1,0
1789072656,2026-09-10T20:37:36Z,46291465040,2.318085e+10,2.311061504e+10,23264600000,23278387200,46542987200,97566949376,8e+10,0.578643313,2052095,202705075640,223,2,0,1,0
1789072668,2026-09-10T20:37:48Z,46073346048,2.30592e+10,2.3014146048e+10,23361300000,23322427392,46683727392,97667514368,8e+10,0.5759168256,2084863,205914166856,224,2,0,1,0
1789072681,2026-09-10T20:38:01Z,46227993520,2.313835e+10,2.308964352e+10,23319650000,23358078976,46677728976,97691373568,8e+10,0.577849919,2113535,208752685912,224,2,0,0,0
1789072694,2026-09-10T20:38:14Z,46387319472,2.324315e+10,2.3144169472e+10,23405400000,23343398912,46748798912,97731203072,8e+10,0.5798414934,2142207,211632648008,227,2,0,1,0
1789072706,2026-09-10T20:38:26Z,46095485920,2.31107e+10,2.298478592e+10,23402700000,23326621696,46729321696,97678860288,8e+10,0.576193574,2170879,214496032888,234,2,0,0,0
1789072719,2026-09-10T20:38:39Z,46103900480,2.30562e+10,2.304770048e+10,23410050000,23232249856,46642299856,97426247680,8e+10,0.576298756,2199551,217214367128,238,2,0,0,0
1789072732,2026-09-10T20:38:52Z,46461539728,2.325865e+10,2.3202889728e+10,23259750000,23232249856,46491999856,97481179136,8e+10,0.5807692466,2228223,220090184920,239,2,0,1,0
1789072745,2026-09-10T20:39:05Z,46610338464,2.33697e+10,2.3240638464e+10,23267550000,23320330240,46587880240,97571143680,8e+10,0.5826292308,2256895,222995012840,244,2,0,0,0
1789072757,2026-09-10T20:39:17Z,46252860608,2.31758e+10,2.3077060608e+10,23310450000,23288872960,46599322960,97612115968,8e+10,0.5781607576,2289663,226204104056,249,2,0,0,0
1789072770,2026-09-10T20:39:30Z,46129756176,2.308625e+10,2.3043506176e+10,23404732768,23370661888,46775394656,97713860608,8e+10,0.5766219522,2318335,228984602856,250,2,0,0,0
1789072783,2026-09-10T20:39:43Z,46342530864,2.320675e+10,2.3135780864e+10,23376382768,23261609984,46637992752,97751613440,8e+10,0.5792816358,2347007,231843843432,252,2,0,0,0
1789072795,2026-09-10T20:39:55Z,46108324528,2.311515e+10,2.2993174528e+10,23410350000,23345496064,46755846064,97401987072,8e+10,0.5763540566,2375679,234723805528,253,2,0,0,0
1789072808,2026-09-10T20:40:08Z,46048118832,2.305075e+10,2.2997368832e+10,23335400000,23274192896,46609592896,97536675840,8e+10,0.5756014854,2404351,237491871416,258,2,0,1,0
1789072820,2026-09-10T20:40:20Z,46256487824,2.316265e+10,2.3093837824e+10,23325800000,23303553024,46629353024,97638903808,8e+10,0.5782060978,2437119,240746549976,259,2,0,0,0
1789072833,2026-09-10T20:40:33Z,46144033392,2.308375e+10,2.3060283392e+10,23364400000,23353884672,46718284672,97669525504,8e+10,0.5768004174,2465791,243531193080,265,2,0,0,0
1789072846,2026-09-10T20:40:46Z,46255193520,2.316555e+10,2.308964352e+10,23374750000,23347593216,46722343216,97710411776,8e+10,0.578189919,2494463,246419443784,270,2,0,0,0
1789072859,2026-09-10T20:40:59Z,46201232128,2.31032e+10,2.3098032128e+10,23399650000,23198695424,46598345424,97623691264,8e+10,0.5775154016,2523135,249183365368,273,2,0,0,0
1789072871,2026-09-10T20:41:11Z,46479034032,2.327195e+10,2.3207084032e+10,23239900000,23163043840,46402943840,97808531456,8e+10,0.5809879254,2551807,252071616072,273,2,0,0,0
1789072884,2026-09-10T20:41:24Z,46377597952,2.32544e+10,2.3123197952e+10,23395350000,23238541312,46633891312,97597022208,8e+10,0.5797199744,2580479,254968155384,277,2,0,1,0
