ts,iso,metric_bytes,metric_http,metric_fs,du_http,du_fs,du_total,df_used,budget,occ_ratio,evictions,evicted_bytes,writes_skipped,fetch_errors,dropped,pinned,rebuilding
1789078397,2026-09-10T22:13:17Z,68158881019,3.4105326843e+10,3.4053554176e+10,47137590034,46779072893,93916662927,97481248768,8e+10,0.8519860127375,1601526,158245092027,6837,2,0,0,0
1789078412,2026-09-10T22:13:32Z,68007600635,3.4042126843e+10,3.3965473792e+10,46983240034,46678409597,93661649631,97650860032,8e+10,0.8500950079375,1638390,161911785787,6843,2,0,0,0
1789078428,2026-09-10T22:13:48Z,67882462222,3.3992485902e+10,3.388997632e+10,47027049093,46898610557,93925659650,97673797632,8e+10,0.848530777775,1671158,165170599592,6849,2,0,1,0
1789078443,2026-09-10T22:14:03Z,67863925237,3.3940394485e+10,3.3923530752e+10,46922760614,46896513405,93819274019,97656172544,8e+10,0.8482990654625,1708022,168729532865,6852,2,0,1,0
1789078458,2026-09-10T22:14:18Z,68191692784,3.412975e+10,3.4061942784e+10,46828363191,46523220349,93351583540,97452339200,8e+10,0.8523961598,1736694,171613633750,6858,2,0,1,0
1789078473,2026-09-10T22:14:33Z,67952973792,3.39875e+10,3.3965473792e+10,46984513191,46766489981,93751003172,97365712896,8e+10,0.8494121724,1773558,175214018646,6864,2,0,0,0
1789078489,2026-09-10T22:14:49Z,68301364304,3.421845e+10,3.4082914304e+10,47028563191,46724546941,93753110132,97771978752,8e+10,0.8537670538,1806326,178559871894,6866,2,0,1,0
1789078504,2026-09-10T22:15:04Z,67898842144,3.39837e+10,3.3915142144e+10,46882913191,46846181757,93729094948,97699188736,8e+10,0.8487355268,1843190,182135390966,6869,2,0,1,0
1789078519,2026-09-10T22:15:19Z,67763921888,3.39075e+10,3.3856421888e+10,46851363191,46804238717,93655601908,97579692032,8e+10,0.8470490236,1880054,185764785990,6872,2,0,1,0
1789078534,2026-09-10T22:15:34Z,68061595312,3.407515e+10,3.3986445312e+10,47128363191,46854570365,93982933556,97518944256,8e+10,0.8507699414,1916918,189439768358,6877,2,0,0,0
1789078549,2026-09-10T22:15:49Z,68144037088,3.40779e+10,3.4066137088e+10,46840063191,46841987453,93682050644,97470238720,8e+10,0.8518004636,1953782,193011143126,6881,2,0,1,0
1789078564,2026-09-10T22:16:04Z,68018635184,3.406155e+10,3.3957085184e+10,47114463191,46766489981,93880953172,97462169600,8e+10,0.8502329398,1990646,196740001446,6885,2,0,0,0
1789078579,2026-09-10T22:16:19Z,67988390880,3.40355e+10,3.395289088e+10,46837613191,46728741245,93566354436,97810432000,8e+10,0.849854886,2027510,200365252166,6892,2,0,0,0
1789078594,2026-09-10T22:16:34Z,67960252272,3.401575e+10,3.3944502272e+10,47022163191,46875541885,93897705076,97810481152,8e+10,0.8495031534,2056182,203187194006,6898,2,0,1,0
1789078609,2026-09-10T22:16:49Z,67859137712,3.397755e+10,3.3881587712e+10,46903763191,46728741245,93632504436,97701564416,8e+10,0.8482392214,2084854,206042290278,6903,2,0,1,0
1789078624,2026-09-10T22:17:04Z,67986335184,3.402925e+10,3.3957085184e+10,46968813191,46745518461,93714331652,97505595392,8e+10,0.8498291898,2121718,209663396694,6907,2,0,0,0
1789078640,2026-09-10T22:17:20Z,68088726960,3.405195e+10,3.403677696e+10,47071563191,46816821629,93888384820,97581379584,8e+10,0.851109087,2146294,212031880294,6912,2,0,1,0
1789078655,2026-09-10T22:17:35Z,67862793408,3.39854e+10,3.3877393408e+10,46820013191,46846181757,93666194948,97496723456,8e+10,0.8482849176,2183158,215769027222,6916,2,0,0,0
1789078670,2026-09-10T22:17:50Z,67930342144,3.40152e+10,3.3915142144e+10,46892663191,46800044413,93692707604,97446359040,8e+10,0.8491292768,2215926,218998839958,6919,2,0,0,0
1789078685,2026-09-10T22:18:05Z,68269208608,3.41821e+10,3.4087108608e+10,46966813191,46686798205,93653611396,97681113088,8e+10,0.8533651076,2248694,222228652694,6924,2,0,1,0
1789078700,2026-09-10T22:18:20Z,67946240880,3.399335e+10,3.395289088e+10,46935045959,46837793149,93772839108,97564975104,8e+10,0.849328011,2285558,225820748982,6927,2,0,1,0
1789078715,2026-09-10T22:18:35Z,67757606064,3.392635e+10,3.3831256064e+10,47036113191,46816821629,93852934820,97455824896,8e+10,0.8469700758,2322422,229516452870,6934,2,0,0,0
1789078730,2026-09-10T22:18:50Z,68025156704,3.40471e+10,3.3978056704e+10,47004963191,46913290621,93918253812,97000091648,8e+10,0.8503144588,2359286,233133414982,6940,2,0,0,0
1789078745,2026-09-10T22:19:05Z,68126821264,3.408585e+10,3.4040971264e+10,46946063191,46699381117,93645444308,97808424960,8e+10,0.8515852658,2387958,235938779606,6941,2,0,0,0
1789078760,2026-09-10T22:19:21Z,68032423792,3.406695e+10,3.3965473792e+10,46990263191,46900707709,93890970900,97738784768,8e+10,0.8504052974,2416630,238831174614,6945,2,0,0,0
1789078776,2026-09-10T22:19:36Z,67776688976,3.393285e+10,3.3843838976e+10,46968613191,46867153277,93835766468,97393803264,8e+10,0.8472086122,2449398,242052698742,6950,2,0,0,0
1789078791,2026-09-10T22:19:51Z,67832021888,3.39756e+10,3.3856421888e+10,47087549551,46854570365,93942119916,97385328640,8e+10,0.8479002736,2482166,245319810214,6955,2,0,0,0
1789078806,2026-09-10T22:20:06Z,67815366192,3.395475e+10,3.3860616192e+10,46930263191,46896513405,93826776596,97510252544,8e+10,0.8476920774,2514934,248533045734,6957,2,0,0,0
1789078821,2026-09-10T22:20:21Z,67813660496,3.394885e+10,3.3864810496e+10,46931113191,46940553597,93871666788,97562771456,8e+10,0.8476707562,2547702,251762858470,6958,2,0,1,0
1789078837,2026-09-10T22:20:37Z,68348168736,3.42317e+10,3.4116468736e+10,47040513191,46921679229,93962192420,97619087360,8e+10,0.8543521092,2580470,255029969942,6961,2,0,1,0
1789078852,2026-09-10T22:20:52Z,67794833280,3.39468e+10,3.384803328e+10,47128413191,46795850109,93924263300,97805934592,8e+10,0.847435416,2617334,258655220662,6969,2,0,0,0
1789078867,2026-09-10T22:21:07Z,67962746576,3.401405e+10,3.3948696576e+10,46952113191,46854570365,93806683556,97643479040,8e+10,0.8495343322,2650102,261864311878,6973,2,0,1,0
1789078882,2026-09-10T22:21:22Z,67847142144,3.3932e+10,3.3915142144e+10,47007966783,46911193469,93919160252,97811435520,8e+10,0.8480892768,2682870,265052681574,6978,2,0,1,0
1789078897,2026-09-10T22:21:37Z,68085482656,3.40529e+10,3.4032582656e+10,46968013191,46745518461,93713531652,97774637056,8e+10,0.8510685332,2711542,267887056326,6980,2,0,0,0
1789078912,2026-09-10T22:21:52Z,67805883280,3.395785e+10,3.384803328e+10,47010763191,46909096317,93919859508,97496883200,8e+10,0.847573541,2744310,271216332358,6984,2,0,0,0
1789078927,2026-09-10T22:22:07Z,68059994048,3.40358e+10,3.4024194048e+10,46962363191,46770684285,93733047476,97681629184,8e+10,0.8507499256,2781174,274762841302,6990,2,0,0,0
1789078943,2026-09-10T22:22:23Z,67729761760,3.39027e+10,3.382706176e+10,46898321383,46883930493,93782251876,97637965824,8e+10,0.846622022,2813942,278058962902,6993,2,0,0,0
1789078958,2026-09-10T22:22:38Z,68039701008,3.405745e+10,3.3982251008e+10,47105163191,46766489981,93871653172,97490341888,8e+10,0.8504962626,2850806,281704935142,7001,2,0,0,0
1789078973,2026-09-10T22:22:53Z,68028128224,3.40291e+10,3.3999028224e+10,46790363191,46795850109,93586213300,97811038208,8e+10,0.8503516028,2887670,285301175734,7005,2,0,0,0
1789078988,2026-09-10T22:23:08Z,67819616192,3.3959e+10,3.3860616192e+10,47215513191,46871347581,94086860772,97746604032,8e+10,0.8477452024,2920438,288605585942,7010,2,0,0,0
1789079003,2026-09-10T22:23:23Z,68231431392,3.41611e+10,3.4070331392e+10,46929613191,46934262141,93863875332,97667411968,8e+10,0.8528928924,2957302,292239125270,7013,2,0,0,0
