ts,iso,metric_bytes,metric_http,metric_fs,du_http,du_fs,du_total,df_used,budget,occ_ratio,evictions,evicted_bytes,writes_skipped,fetch_errors,dropped,pinned,rebuilding
1789084782,2026-09-10T23:59:42Z,75685625376,3.51309e+10,4.0554725376e+10,37600900000,42341498880,79942398880,83854413824,8e+10,0.9460703172,446464,38695522349,0,4,47238,0,0
1789084798,2026-09-10T23:59:58Z,75664932288,3.61462e+10,3.9518732288e+10,39469850000,42865786880,82335636880,84855468032,8e+10,0.9458116536,458752,41912545261,0,4,49312,0,0
1789084812,2026-09-11T00:00:12Z,75793568976,3.670685e+10,3.9086718976e+10,39939050000,42198892544,82137942544,84910907392,8e+10,0.9474196122,487424,45712542845,0,4,60946,0,0
1789084827,2026-09-11T00:00:27Z,75974603136,3.72444e+10,3.8730203136e+10,40276950000,41603301376,81880251376,85264461824,8e+10,0.9496825392,520192,49825092333,0,4,60946,0,0
1789084841,2026-09-11T00:00:41Z,75664856272,3.752605e+10,3.8138806272e+10,40816400000,41326477312,82142877312,85082521600,8e+10,0.9458107034,557056,54316502589,0,4,60946,0,0
1789084856,2026-09-11T00:00:56Z,75930572096,3.77666e+10,3.8163972096e+10,40750350000,41255174144,82005524144,85010223104,8e+10,0.9491321512,589824,57765963437,0,4,60946,0,0
1789084870,2026-09-11T00:01:10Z,75801471261,3.7717190941e+10,3.808428032e+10,40705587632,41083207680,81788795312,85161746432,8e+10,0.9475183907625,634880,62248398989,0,4,60946,0,0
1789084885,2026-09-11T00:01:25Z,75610640748,3.762282942e+10,3.7987811328e+10,40537379420,40680554496,81217933916,85381746688,8e+10,0.94513300935,679936,66701824413,0,4,60946,0,0
1789084900,2026-09-11T00:01:40Z,75737273611,3.7812376843e+10,3.7924896768e+10,40904659611,41024487424,81929147035,86161174528,8e+10,0.9467159201375,716800,70588166285,0,4,60946,1,0
1789084915,2026-09-11T00:01:55Z,75844700827,3.7903026843e+10,3.7941673984e+10,42066376843,41968205824,84034582667,87200727040,8e+10,0.9480587603375,733184,72281814429,0,4,83246,1,0
1789084930,2026-09-11T00:02:10Z,75997002731,3.7946276843e+10,3.8050725888e+10,42104476843,41964011520,84068488363,87745552384,8e+10,0.9499625341375,778240,76668930989,0,4,83246,0,0
1789084945,2026-09-11T00:02:25Z,75592488795,3.7789226843e+10,3.7803261952e+10,42065626843,42064674816,84130301659,87460089856,8e+10,0.9449061099375,823296,81209386797,0,4,83246,0,0
1789084959,2026-09-11T00:02:39Z,75981226779,3.7985026843e+10,3.7996199936e+10,42119076843,42190503936,84309580779,87623757824,8e+10,0.9497653347375,864256,85259085629,0,4,83246,1,0
1789084974,2026-09-11T00:02:54Z,75955271083,3.7954876843e+10,3.800039424e+10,41979376843,42123395072,84102771915,87671287808,8e+10,0.9494408885375,901120,88867759133,0,4,83246,0,0
1789084989,2026-09-11T00:03:09Z,75646548923,3.7813926843e+10,3.783262208e+10,42078426843,42173726720,84252153563,87100395520,8e+10,0.9455818615375,946176,93346050381,0,4,83246,1,0
1789085004,2026-09-11T00:03:24Z,75880760955,3.7909726843e+10,3.7971034112e+10,42122526843,42035314688,84157841531,87336525824,8e+10,0.9485095119375,983040,96946435277,0,4,83246,0,0
1789085019,2026-09-11T00:03:39Z,75646195755,3.7884876843e+10,3.7761318912e+10,42072376843,42089840640,84162217483,87037865984,8e+10,0.9455774469375,1024000,101174339181,0,4,83246,0,0
1789085034,2026-09-11T00:03:54Z,75709948923,3.7877326843e+10,3.783262208e+10,42149126843,41926262784,84075389627,87369482240,8e+10,0.9463743615375,1064960,105145296237,0,4,83246,0,0
1789085049,2026-09-11T00:04:09Z,75928585003,3.8012076843e+10,3.791650816e+10,42062726843,41959817216,84022544059,87324741632,8e+10,0.9491073125375,1101824,108836855821,0,4,83246,0,0
1789085064,2026-09-11T00:04:24Z,75829969179,3.7938626843e+10,3.7891342336e+10,42087730437,41997565952,84085296389,87445499904,8e+10,0.9478746147375,1142784,112836823005,0,4,83246,0,0
1789085079,2026-09-11T00:04:39Z,75805514747,3.7947726843e+10,3.7857787904e+10,42233426843,41943040000,84176466843,87330209792,8e+10,0.9475689343375,1183744,116927964877,0,4,83246,0,0
1789085094,2026-09-11T00:04:54Z,75875741963,3.8001176843e+10,3.787456512e+10,41980876843,41884319744,83865196587,87418781696,8e+10,0.9484467745375,1224704,121010818141,0,4,83246,0,0
1789085110,2026-09-11T00:05:10Z,75974056523,3.8036576843e+10,3.793747968e+10,43210709611,43402657792,86613367403,91183767552,8e+10,0.9496757065375,1245184,123004585277,0,4,94994,0,0
1789085125,2026-09-11T00:05:25Z,75780803355,3.7914626843e+10,3.7866176512e+10,43893276843,43887099904,87780376747,91889336320,8e+10,0.9472600419375,1269760,125385501789,0,4,118318,0,0
1789085140,2026-09-11T00:05:40Z,75661751451,3.7904626843e+10,3.7757124608e+10,44693426843,44457525248,89150952091,93035880448,8e+10,0.9457718931375,1282048,126696144861,0,4,136317,0,0
1789085155,2026-09-11T00:05:55Z,75930145131,3.7984276843e+10,3.7945868288e+10,44593326843,44442845184,89036172027,92799979520,8e+10,0.9491268141375,1327104,131037674077,0,4,136317,0,0
1789085170,2026-09-11T00:06:10Z,75736587531,3.7895576843e+10,3.7841010688e+10,44598376843,44551897088,89150273931,92673654784,8e+10,0.9467073441375,1363968,134696079229,0,4,136317,1,0
1789085185,2026-09-11T00:06:25Z,75634241035,3.7860339211e+10,3.7773901824e+10,44805289211,44761612288,89566901499,92798582784,8e+10,0.9454280129375,1409024,139178502413,0,4,136317,1,0
1789085200,2026-09-11T00:06:40Z,75783799296,3.79344e+10,3.7849399296e+10,44635500000,44627394560,89262894560,92891807744,8e+10,0.9472974912,1449984,143224046152,0,4,136317,0,0
1789085215,2026-09-11T00:06:55Z,75649484736,3.7863e+10,3.7786484736e+10,44632950000,44421873664,89054823664,92787052544,8e+10,0.9456185592,1482752,146453858888,0,4,136317,1,0
1789085230,2026-09-11T00:07:10Z,75849509424,3.797075e+10,3.7878759424e+10,44725500000,44463816704,89189316704,92545044480,8e+10,0.9481188678,1523712,150515990632,0,4,136317,1,0
1789085245,2026-09-11T00:07:25Z,75906498032,3.801935e+10,3.7887148032e+10,44660750000,44642074624,89302824624,92741185536,8e+10,0.9488312254,1564672,154602988200,0,4,136317,0,0
1789085260,2026-09-11T00:07:40Z,75772372080,3.793975e+10,3.783262208e+10,44855100000,44606423040,89461523040,92787011584,8e+10,0.947154651,1601536,158219950312,0,4,136317,0,0
1789085275,2026-09-11T00:07:55Z,75704100560,3.789245e+10,3.781165056e+10,44564100000,44610617344,89174717344,92930179072,8e+10,0.946301257,1638400,161836912424,0,4,136317,0,0
1789085290,2026-09-11T00:08:10Z,75560964480,3.78332e+10,3.772776448e+10,44698300000,44740640768,89438940768,93062193152,8e+10,0.944512056,1675264,165503606184,0,4,136317,1,0
1789085305,2026-09-11T00:08:25Z,75986941072,3.805785e+10,3.7929091072e+10,44751750000,44505759744,89257509744,92747444224,8e+10,0.9498367634,1716224,169574026536,0,4,136317,1,0
1789085320,2026-09-11T00:08:40Z,75694439168,3.78744e+10,3.7820039168e+10,44652150000,44721766400,89373916400,93007581184,8e+10,0.9461804896,1761280,173952854488,0,4,136317,0,0
1789085335,2026-09-11T00:08:55Z,75827915120,3.795335e+10,3.787456512e+10,44567050000,44535119872,89102169872,93257695232,8e+10,0.947848939,1794048,177215821656,0,4,136317,0,0
1789085351,2026-09-11T00:09:11Z,75928179680,3.79907e+10,3.793747968e+10,46290200000,46502248448,92792448448,96624619520,8e+10,0.949102246,1802240,177998409016,0,4,159481,1,0
1789085367,2026-09-11T00:09:27Z,75741906256,3.793445e+10,3.7807456256e+10,46391400000,46376419328,92767819328,97332768768,8e+10,0.9467738282,1835008,181306963528,0,4,169240,1,0
1789085382,2026-09-11T00:09:42Z,75336723968,3.77264e+10,3.7610323968e+10,46504950000,46527414272,93032364272,96919072768,8e+10,0.9417090496,1851392,182913581288,3,4,176962,0,0
1789085397,2026-09-11T00:09:57Z,75561803088,3.782565e+10,3.7736153088e+10,46506500000,46498054144,93004554144,96898969600,8e+10,0.9445225386,1884160,186122672504,3,4,176962,0,0
1789085412,2026-09-11T00:10:12Z,75766193600,3.79126e+10,3.78535936e+10,46621250000,46571454464,93192704464,96818786304,8e+10,0.94707742,1921024,189735490312,3,4,176962,1,0
1789085428,2026-09-11T00:10:28Z,75750154992,3.790495e+10,3.7845204992e+10,46709250000,46735032320,93444282320,97190576128,8e+10,0.9468769374,1953792,192973591656,3,4,176962,0,0
1789085443,2026-09-11T00:10:43Z,75826199296,3.79768e+10,3.7849399296e+10,46532100000,46523219968,93055319968,96765923328,8e+10,0.9478274912,1982464,195870130968,4,4,177254,1,0
1789085458,2026-09-11T00:10:58Z,75821604992,3.79764e+10,3.7845204992e+10,46632432768,46598717440,93231150208,96893665280,8e+10,0.9477700624,2019328,199516103208,4,4,177254,0,0
1789085474,2026-09-11T00:11:14Z,75736322080,3.79037e+10,3.783262208e+10,46581200000,46477082624,93058282624,97108246528,8e+10,0.946704026,2056192,203099910888,4,4,177254,1,0
1789085489,2026-09-11T00:11:29Z,75749261952,3.7946e+10,3.7803261952e+10,46746100000,46602911744,93349011744,96541347840,8e+10,0.9468657744,2093056,206812191992,4,4,177254,1,0
1789085505,2026-09-11T00:11:45Z,75753793600,3.79002e+10,3.78535936e+10,46632850000,46590328832,93223178832,96527577088,8e+10,0.94692242,2129920,210362845240,4,4,177254,0,0
1789085521,2026-09-11T00:12:01Z,75606720176,3.788315e+10,3.7723570176e+10,46509700000,46409973760,92919673760,96648232960,8e+10,0.9450840022,2170880,214520295976,4,4,177254,0,0
1789085536,2026-09-11T00:12:16Z,75865225248,3.79613e+10,3.7903925248e+10,46533850000,46548385792,93082235792,96862945280,8e+10,0.9483153156,2203648,217658934024,4,4,177254,0,0
1789085552,2026-09-11T00:12:32Z,75816298032,3.792915e+10,3.7887148032e+10,46496100000,46590328832,93086428832,97215328256,8e+10,0.9477037254,2236416,220880458152,4,4,177254,1,0
1789085567,2026-09-11T00:12:47Z,75804549296,3.795515e+10,3.7849399296e+10,46534100000,46632271872,93166371872,96549289984,8e+10,0.9475568662,2277376,224988177240,4,4,177254,0,0
1789085583,2026-09-11T00:13:03Z,75767594864,3.795175e+10,3.7815844864e+10,46525550000,46485471232,93011021232,96891297792,8e+10,0.9470949358,2310144,228255288712,4,4,177254,0,0
1789085599,2026-09-11T00:13:19Z,75814266384,3.797745e+10,3.7836816384e+10,46511950000,46458208256,92970158256,96869601280,8e+10,0.9476783298,2351104,232309131848,4,4,177254,1,0
1789085614,2026-09-11T00:13:34Z,75593853088,3.78577e+10,3.7736153088e+10,46510450000,46506442752,93016892752,96812642304,8e+10,0.9449231636,2383872,235526511672,4,4,177254,1,0
1789085630,2026-09-11T00:13:50Z,75857653728,3.79747e+10,3.7882953728e+10,46450850000,46472888320,92923738320,96762408960,8e+10,0.9482206716,2420736,239139329480,4,4,177254,0,0
1789085646,2026-09-11T00:14:06Z,75651507520,3.78818e+10,3.776970752e+10,46606350000,46695186432,93301536432,96532635648,8e+10,0.945643844,2457600,242801878936,4,4,177254,0,0
1789085662,2026-09-11T00:14:22Z,75845909424,3.796715e+10,3.7878759424e+10,47048600000,47018147840,94066747840,97269776384,8e+10,0.9480738678,2486272,245611387864,4,4,177254,0,0
1789085678,2026-09-11T00:14:38Z,75571503088,3.783535e+10,3.7736153088e+10,46720100000,46758100992,93478200992,97807884288,8e+10,0.9446437886,2519040,248861922120,8,4,177488,1,0
